T,nH,SFR,old,values
7.468,-6.6739999999999995,-4.572,10.811,-32.16780414759541
4.26,2.818,-2.485,9.575,-16.18958600365779
2.13,-3.179,1.5419999999999998,6.2139999999999995,-31.706880629865697
5.88,-5.532,1.682,10.493,-31.651480963792853
2.577,1.3119999999999998,1.521,7.76,-20.868317190538594
4.23,-5.754,-1.0070000000000001,8.827,-35.515358555117594
5.986000000000001,2.76,-0.583,8.455,-16.331390469910108
4.11,1.511,-3.637,8.826,-19.66594855965311
7.32,-4.506,2.537,6.581,-28.354980769957287
5.422000000000001,1.203,-2.228,10.753,-18.89163796504483
2.0580000000000003,3.847,2.63,11.44,-17.959120875484214
2.208,2.303,-0.674,8.775,-20.23185788425433
3.302,-0.13699999999999998,-1.452,8.802999999999999,-23.692717952966646
6.615,-7.984,-0.409,10.915999999999999,-34.19674095687116
3.428,-3.1239999999999997,2.16,9.908,-30.75357528509125
2.658,3.676,-3.3819999999999997,6.348,-18.547462256070602
3.213,-4.176,2.39,11.276,-32.1963790305553
4.282,2.505,-4.138,6.754,-16.812028298352605
6.433,-6.807,2.0980000000000003,6.224,-31.982048931169253
8.262,0.813,-4.848,6.346,-20.725888354734646
8.103,-5.146,-3.1889999999999996,6.206,-32.080294465450876
4.206,-1.213,-1.5659999999999998,11.359000000000002,-25.57157361355941
6.035,-7.18,-2.345,8.52,-35.999479159063824
5.888999999999999,-1.2570000000000001,-4.408,9.043,-24.358456487247683
2.568,-1.321,2.225,7.181,-26.501620516048856
6.312,-4.6,-3.167,7.218,-31.370967768928967
4.551,-1.126,0.452,8.107999999999999,-24.665204577443234
6.709,-5.167999999999999,-2.195,11.173,-31.048618762483652
8.961,-5.142,2.175,6.56,-27.71204159413985
2.428,1.2590000000000001,-0.191,7.377000000000001,-21.28317061256708
6.062,3.366,2.67,11.607000000000001,-15.126534076288682
2.7260000000000004,-6.947,0.182,9.412,-37.65165618852063
5.71,-5.718,1.633,10.856,-32.02160490053498
8.727,-1.672,-4.127,11.294,-25.12009594925097
8.392000000000001,-3.7460000000000004,-0.115,11.58,-27.529942498327088
4.152,0.716,2.276,9.342,-21.71139310960903
8.873,-1.035,0.107,11.811,-23.77350320364448
8.013,-4.115,0.428,10.644,-28.984975736675374
4.4110000000000005,-2.1590000000000003,-0.162,9.607000000000001,-27.178172164013638
5.285,-1.561,-0.08,10.793,-24.527506839252176
8.232999999999999,-6.683,-4.45,9.172,-32.958133797278705
8.262,-3.9019999999999997,1.339,10.556,-27.94592344270949
7.84,-8.77,2.477,9.558,-32.15865304541661
7.912999999999999,-4.936,-2.049,6.521,-31.90703386240564
8.783,0.581,-3.94,6.8229999999999995,-20.87778412172717
4.548,-2.11,-4.601,7.615,-26.172217309987868
5.1080000000000005,-5.757999999999999,-3.272,11.792,-32.61198765663581
2.096,-4.463,2.801,11.97,-33.180666682542714
5.772,-0.48100000000000004,2.9130000000000003,6.37,-23.417720680445928
5.325,-2.274,-2.4,7.497000000000001,-25.832505438364283
3.4560000000000004,2.897,2.827,6.348,-17.774199829429453
2.004,1.6130000000000002,-0.968,8.997,-21.628396530270248
8.076,2.063,-4.67,7.335,-18.31599892297404
2.9730000000000003,-7.372999999999999,-2.395,6.689,-39.274178174721044
4.877,-8.25,-1.953,6.002000000000001,-38.4078454577238
7.1160000000000005,2.9019999999999997,2.7569999999999997,7.332999999999999,-16.76609054651222
8.868,2.469,-3.8989999999999996,6.398,-17.03788648559361
6.199,-5.597,-1.085,9.958,-33.116667958749396
5.497999999999999,3.926,-0.7659999999999999,9.295,-13.600084110083698
2.224,-3.13,1.244,7.819,-31.496795124479352
7.501,-5.83,-1.6369999999999998,7.711,-33.2040505010972
6.242999999999999,-5.6129999999999995,-4.64,9.58,-33.200845616648536
6.987,-1.247,0.281,9.293,-25.010661440046714
8.712,-7.937,1.514,6.85,-31.41667651184324
7.516,-7.922999999999999,1.374,7.774,-32.73840410151782
8.263,3.5010000000000003,-2.82,10.747,-15.349381683773556
2.542,-8.794,0.93,6.191,-39.02628116895663
4.598,-1.402,-2.5810000000000004,6.5120000000000005,-24.74093198823768
7.9239999999999995,-7.813,2.889,11.735999999999999,-30.680477550934555
2.7969999999999997,-2.905,1.079,10.463,-29.668026382862507
6.525,-6.916,1.645,6.938,-32.451794904349256
7.739,-8.179,-4.86,9.292,-34.852045569069176
3.071,-4.891,-3.557,11.615,-33.126365563786806
3.7560000000000002,2.231,1.8559999999999999,6.871,-19.006136299087864
5.43,-7.422000000000001,-0.43200000000000005,7.382000000000001,-36.0864298445885
2.628,-0.605,1.6569999999999998,11.481,-24.791021482723746
4.535,-6.515,2.475,7.2589999999999995,-33.211068394307496
5.386,-8.835,2.151,7.252999999999999,-35.004040302508024
8.892000000000001,-1.864,1.9040000000000001,11.079,-24.67625302428499
6.324,-3.824,-1.765,9.073,-29.882894497238752
2.142,3.2230000000000003,-0.856,10.945,-19.22510364854933
4.228,-4.581,-1.271,7.351,-32.72890220778688
4.666,3.972,-0.856,8.193999999999999,-13.850196061772976
7.513999999999999,-5.172999999999999,1.4340000000000002,8.463,-29.929888217217805
2.457,1.969,-1.072,10.741,-20.372982538121573
4.87,-0.628,0.342,10.635,-22.954833551934772
5.004,-0.36,-4.904,9.229,-22.014456771637867
3.4939999999999998,3.179,-0.313,8.98,-17.734356858057865
6.4239999999999995,-2.045,-0.40399999999999997,9.382,-26.405784297629424
4.265,-8.287,1.597,11.78,-35.76565991238481
8.432,1.505,-4.726,10.216000000000001,-19.251424383069008
3.55,-8.087,-3.34,10.380999999999998,-37.92372374459578
2.6210000000000004,1.265,-3.696,8.859,-22.083088309490705
3.4410000000000003,0.6659999999999999,0.7040000000000001,8.285,-22.03714785714841
3.8310000000000004,-5.5760000000000005,-1.8630000000000002,11.567,-33.90840337918994
8.705,-2.165,2.987,8.388,-24.176630118375112
4.697,1.4980000000000002,2.719,7.864,-19.013981097992925
3.4,3.82,-3.803,6.252000000000001,-17.854554963862196
5.551,-0.501,-3.9560000000000004,11.748,-22.596913811760825
6.252999999999999,1.945,-4.89,6.83,-18.093336398100906
7.865,0.77,1.931,9.551,-20.992422901695658
8.935,-1.345,-0.43200000000000005,10.107999999999999,-24.591539550499128
4.379,-1.807,-1.1,8.292,-26.194696284232148
6.933,1.325,-0.382,10.232999999999999,-19.86841341176019
2.583,3.8960000000000004,-2.3369999999999997,7.046,-17.988429556402718
6.435,2.502,2.6039999999999996,9.095,-17.299555898972248
3.565,-5.88,-1.041,10.968,-35.082258239703485
2.9019999999999997,3.6489999999999996,-3.739,7.007999999999999,-18.461891471739136
2.0780000000000003,-4.026,-1.3719999999999999,7.631,-32.772601830126355
5.245,-5.7589999999999995,-3.208,10.59,-33.50122093671341
5.807,-0.146,0.517,9.526,-22.0900643964326
6.002999999999999,2.9419999999999997,-4.73,10.991,-15.968470354196578
6.138999999999999,-2.278,-1.921,10.124,-26.42591083020141
8.671,-6.5360000000000005,-0.48200000000000004,7.749,-32.003050751504624
7.914,-4.852,-0.653,10.41,-30.24468933153992
6.524,-0.19399999999999998,1.7469999999999999,9.039,-22.835468703694573
7.332999999999999,-8.006,0.121,7.205,-34.24627909172269
2.05,-8.281,2.8360000000000003,11.437999999999999,-37.08636095984187
2.648,-0.215,-1.6130000000000002,11.796,-23.94104282122269
6.806,-0.899,-3.335,8.975,-24.32858646372836
2.001,-3.12,-0.27,8.937999999999999,-31.24208040023351
6.551,-1.881,-4.405,11.610999999999999,-26.190292179170534
7.1579999999999995,-4.0089999999999995,0.38,11.464,-29.104014231072608
4.61,-3.923,2.158,11.674000000000001,-30.72236786838597
7.09,2.082,0.026000000000000002,8.095,-18.388797307817825
8.232999999999999,-5.905,-0.838,9.841000000000001,-31.484841742512607
7.104,-5.699,-3.5189999999999997,6.77,-33.566246162483246
3.9619999999999997,2.801,-2.4290000000000003,9.201,-18.177635747558448
7.657,-1.273,-1.4280000000000002,5.662999999999999,-25.162803108241853
3.14,-0.18899999999999997,-0.591,5.801,-23.742033590491825
2.549,0.28600000000000003,1.4780000000000002,9.28,-22.986404476462713
7.599,-5.558,2.092,11.998,-29.343365253377208
8.099,0.29,-4.61,7.19,-21.85127398360185
6.922000000000001,-4.995,-0.08800000000000001,7.9910000000000005,-31.788799337999745
6.7170000000000005,-3.7889999999999997,-2.736,6.81,-30.15991273374683
6.947,-5.3839999999999995,-0.8809999999999999,8.923,-32.684302485550425
3.875,2.16,-0.7170000000000001,12.174000000000001,-19.082279234566236
8.698,-1.002,1.758,6.632999999999999,-23.870084642495573
7.737,1.712,-2.591,8.742,-19.1632329526058
5.2,-2.119,2.181,7.787999999999999,-27.515443931314298
1.746,-5.348,-0.389,8.055,-36.229037588539796
5.312,-1.089,-4.3389999999999995,8.584,-23.46141369998369
5.367000000000001,-5.571000000000001,-0.322,8.641,-34.054196713661945
3.4010000000000002,1.271,0.295,11.453,-20.873706209306725
7.684,3.407,-3.032,8.999,-15.792850546790456
6.095,0.175,1.824,7.529,-21.52028076456043
7.159,2.2319999999999998,1.9609999999999999,8.113999999999999,-18.137052103789447
7.176,-3.458,-4.022,7.058,-29.5430876462542
2.775,-6.813,-5.032,8.901,-37.96169782780048
1.618,2.144,-2.374,8.911,-22.228552162466283
3.952,-1.138,-1.2990000000000002,11.338,-25.517741149371478
2.526,-5.78,-0.33299999999999996,9.129,-36.56797725184092
7.984,-3.819,1.7169999999999999,10.007,-27.814457845145625
1.52,1.5419999999999998,-1.4780000000000002,8.505,-22.698015605929562
6.126,-5.71,-4.5760000000000005,9.691,-33.28205502976268
8.147,-8.961,-5.058,10.024,-34.559642003184706
4.167,-4.315,-0.7,7.66,-32.30964441251852
8.282,-0.9540000000000001,-0.838,9.766,-24.247482920805172
6.127999999999999,3.1889999999999996,-4.426,11.042,-15.488370608501167
6.434,-2.884,-4.189,11.747,-27.93070198788447
7.4479999999999995,-1.505,-1.848,10.243,-25.675491194252945
3.4219999999999997,-2.5789999999999997,0.04,9.874,-28.221928377570826
4.968999999999999,-2.373,-0.711,7.931,-26.42107441054123
8.291,3.7030000000000003,1.122,6.127999999999999,-14.931072388317927
1.9869999999999999,3.787,-3.707,11.347000000000001,-19.0548269538261
5.393,4.018,-1.213,6.257000000000001,-13.244788521242732
2.238,2.0180000000000002,-0.14800000000000002,11.247,-20.406359551497694
6.039,-2.7260000000000004,1.6840000000000002,6.648,-28.340854238990143
8.592,-2.254,-2.425,8.333,-26.670337759510534
7.115,1.0290000000000001,-1.594,10.127,-20.51139288528093
4.819,-1.247,-2.184,10.2,-24.150930865832237
9.286,-2.408,-0.551,8.361,-26.33372544231845
1.838,-3.141,-1.83,8.019,-30.567174963720387
5.4079999999999995,-2.8280000000000003,2.6919999999999997,6.55,-28.362630368515237
8.169,-2.57,-2.6919999999999997,10.146,-27.41195250301392
7.09,-1.82,-4.17,10.08,-26.190171038932114
2.985,-0.446,-0.603,10.168,-24.24435378054332
4.838,-0.196,-1.2429999999999999,10.894,-21.94385773794095
5.843,4.0169999999999995,-2.635,6.704,-13.79163927502162
8.26,-5.957999999999999,-1.495,6.367999999999999,-32.566790391228515
8.603,4.293,-3.67,6.301,-13.574530993779495
2.6,4.1610000000000005,-1.122,6.135,-17.289062229671437
5.847,-3.531,-4.178999999999999,7.56,-28.89129970310553
6.982,-8.561,-0.498,8.231,-35.71971763343213
9.031,-7.693,1.186,10.172,-31.14627745868224
4.944,-5.058,-2.4619999999999997,7.269,-32.52276294885733
2.489,-1.8230000000000002,0.606,10.211,-27.421601494827538
2.184,-3.437,1.925,6.119,-32.124857675870444
2.8560000000000003,-0.43,-1.7409999999999999,8.725,-24.28347081037378
6.496,-7.6,-2.085,9.112,-35.61773074342433
5.297000000000001,-6.481,1.8869999999999998,11.11,-32.94423953531226
8.741,2.265,-5.006,7.404,-17.539613392713793
3.407,-5.837999999999999,-3.634,11.821,-34.29968576525238
4.539,3.793,-0.501,8.043,-14.367704712659792
2.772,1.092,-3.637,8.942,-22.19025179533645
6.439,-2.042,-2.423,10.29,-26.396758165739516
4.297,-1.3359999999999999,1.3430000000000002,10.970999999999998,-25.93494339664398
6.289,-3.4930000000000003,-2.068,6.648,-29.07012658031588
8.111,-3.997,1.4609999999999999,7.452000000000001,-28.128362858994716
4.421,1.511,1.739,9.71,-19.392716583813897
3.739,3.557,-1.5719999999999998,10.23,-17.202725532677757
5.854,-1.5230000000000001,-0.20600000000000002,5.645,-24.88528895944164
4.887,-4.466,-1.965,8.549,-31.25186626319725
2.647,2.247,-4.185,8.667,-20.748897374585862
4.534,0.465,-1.423,6.403,-21.060081579630946
8.24,4.456,-5.207000000000001,9.014,-13.450984469941785
1.869,-8.254,-0.953,7.957000000000001,-40.86464469059123
2.945,-1.25,-4.6739999999999995,6.3839999999999995,-26.36745160664054
7.345,0.13,-4.383,8.232000000000001,-22.414753650541734
2.801,0.883,-2.046,8.91,-22.109880912410283
4.706,-2.9360000000000004,0.966,10.575,-29.402184193470486
7.476,-1.043,-3.238,7.292000000000001,-24.752468613766432
4.216,1.157,1.114,8.607999999999999,-20.55205165181457
7.309,2.68,1.197,8.763,-17.310158590862493
9.298,-3.252,2.315,11.607000000000001,-25.276347339233627
5.582999999999999,-6.261,-5.218999999999999,8.898,-34.755277677230005
4.998,2.01,3.468,7.9110000000000005,-17.565862411213267
2.7239999999999998,-6.404,-1.382,8.743,-37.70714607752755
6.7860000000000005,-2.176,-4.683,5.952999999999999,-26.88259611558366
2.355,1.495,0.65,6.731,-20.709675955449885
7.082000000000001,0.14800000000000002,1.214,10.985999999999999,-22.25151737310902
5.272,4.187,2.867,9.078,-12.915960219332044
4.9510000000000005,-2.282,1.255,8.676,-27.57097484328848
3.6189999999999998,-2.352,-0.418,6.85,-27.870922675747266
9.036,-0.746,-4.769,11.025,-23.293290750055146
7.858,-5.046,-1.841,6.457999999999999,-32.060385911815274
3.05,-7.641,-2.4859999999999998,6.651,-39.57365142621249
3.6919999999999997,2.0669999999999997,1.589,7.0360000000000005,-19.347212337456984
3.7310000000000003,0.8,0.263,8.732000000000001,-21.8301492981385
7.059,1.584,-0.188,9.774,-19.367947833294192
5.683,1.0270000000000001,-0.292,10.21,-19.667137552504173
2.161,-3.592,-1.246,10.909,-31.73433330054752
4.721,-7.347,-3.8169999999999997,8.978,-37.243820483156185
8.588,4.192,-1.26,12.025,-13.785845213946462
3.516,1.439,-1.047,7.261,-20.746565064758997
8.113,4.457,-0.8540000000000001,9.887,-13.510702600833314
5.994,-1.776,1.484,8.481,-26.010532383743854
7.114,1.34,-4.987,10.097999999999999,-19.888703873517734
3.387,-3.113,1.886,9.874,-30.814656198417808
3.573,-5.541,1.31,11.795,-33.796640698477695
5.459,3.267,-3.51,9.948,-14.819960189072823
7.869,0.35100000000000003,2.995,7.685,-21.745814590537904
9.134,1.105,2.377,11.165,-19.51416504731678
5.507000000000001,-8.463,-4.9030000000000005,8.215,-37.984095622104455
3.562,3.97,2.286,7.707000000000001,-16.197007472772846
8.16,-0.61,0.205,7.459,-23.6202413841573
2.373,-3.238,-0.474,11.079,-30.49073025462381
3.38,-4.723,1.8019999999999998,6.2170000000000005,-33.194016860301865
5.221,2.963,0.26899999999999996,11.091,-15.372460050801038
3.78,3.0380000000000003,2.296,10.593,-17.536226421100604
4.246,3.557,-0.897,6.3229999999999995,-14.755228238504705
2.988,-1.31,1.535,6.029,-25.80601323691431
8.411,-9.242,-0.161,8.5,-34.66046906125934
2.9010000000000002,0.919,0.6459999999999999,7.317,-21.53958330337427
6.818,4.178,3.1210000000000004,10.424000000000001,-14.174191040942588
7.0760000000000005,-0.7609999999999999,-1.931,6.737,-24.06656839450048
6.082000000000001,-7.656000000000001,0.153,6.886,-35.116230714250065
8.757,-0.807,-4.018,6.972,-23.67225292874755
6.297999999999999,0.069,-3.924,7.886,-21.933375949016575
5.379,3.778,0.823,9.487,-13.721543649605788
4.859,-0.027999999999999997,0.83,9.331,-21.701321549439808
4.276,-1.406,2.003,6.314,-26.406713932979546
4.663,0.308,-2.37,9.811,-21.162133904069933
2.155,1.746,1.3090000000000002,7.709,-20.418642085588342
3.298,-2.7710000000000004,2.173,9.714,-30.18500036747913
2.48,-0.9179999999999999,2.803,7.763,-25.96417017474717
8.413,-3.5410000000000004,-0.13,11.488,-27.391623748966765
8.906,0.7,-3.627,6.476,-20.54558202500421
5.275,-7.192,-0.444,7.412999999999999,-36.01999208085387
2.588,3.886,-3.0189999999999997,7.445,-18.18758804169866
7.688,-3.7439999999999998,-0.84,6.7010000000000005,-29.95233580539844
8.712,-0.172,-3.8689999999999998,8.722000000000001,-22.43350358446424
6.178,4.058,1.7919999999999998,8.044,-13.772447496620135
4.673,-2.491,1.466,7.0920000000000005,-28.57670496343289
7.8020000000000005,-3.174,-4.484,8.37,-28.89401320447853
4.963,0.324,-3.2710000000000004,7.2410000000000005,-20.650469936203734
7.8229999999999995,-0.156,0.292,11.683,-22.85250917920668
7.61,-1.851,-2.662,11.089,-26.23413780648605
8.861,4.117,1.702,7.059,-13.747341110499383
2.125,-1.681,0.446,8.885,-27.615951397971386
8.515,-6.632999999999999,0.379,11.947000000000001,-29.926318300523718
7.624,3.522,2.946,8.889,-15.583309576624437
1.851,-4.026,-4.297,7.898,-32.347618265343215
2.502,-3.457,-2.766,6.511,-30.43645958881055
3.466,-3.2710000000000004,-0.384,8.89,-29.622857733340922
4.798,-0.35,-2.398,11.003,-22.351747355981846
2.7230000000000003,-0.267,-1.056,10.806,-23.90682355030375
7.858,-1.525,1.8730000000000002,9.014,-25.240868745938286
8.144,-3.3489999999999998,-4.1819999999999995,8.857999999999999,-29.045936070558305
7.31,2.917,2.782,8.683,-16.83630205410743
3.4589999999999996,0.42,-0.506,9.125,-22.593255493765092
2.763,-2.0669999999999997,-3.472,8.722000000000001,-27.48481521828248
4.618,-4.1,1.371,11.022,-31.57065152707634
5.337000000000001,2.102,-1.3880000000000001,7.705,-17.075612153887082
3.553,0.111,-0.08,10.694,-23.133464563518647
3.0639999999999996,2.313,2.282,10.748,-18.886424283199435
8.628,-8.657,-0.2,9.728,-33.682500778892866
6.199,1.76,2.146,11.610999999999999,-18.387756699514913
7.446000000000001,0.512,-0.7959999999999999,8.342,-21.646737914083687
8.714,2.444,-2.6260000000000003,11.818,-17.20010143057713
2.8539999999999996,-5.281000000000001,-5.186,6.3660000000000005,-33.860246814304645
5.7379999999999995,1.695,-3.238,6.2589999999999995,-18.34993543882232
4.584,-5.4,-1.683,9.493,-34.257746330093404
5.702000000000001,-5.064,-3.5460000000000003,7.667999999999999,-32.002722858335474
4.765,-1.11,-3.9189999999999996,7.347,-23.80567995469658
6.904,3.0210000000000004,2.733,7.797000000000001,-16.479555771705762
8.677999999999999,4.045,-3.133,10.849,-14.022372407261562
2.635,-0.519,1.3940000000000001,10.902000000000001,-24.618650228940254
5.218999999999999,0.36700000000000005,0.532,11.05,-20.57335863243856
8.9,-2.102,2.766,8.466000000000001,-24.13786862068696
6.723,-0.017,1.956,9.203,-22.56361469492724
4.404,-8.787,0.48700000000000004,10.025,-37.48480195677487
6.721,-8.788,-1.953,6.831,-37.10149421446564
7.636,-5.122000000000001,-0.763,7.544,-31.827134470083013
8.027000000000001,-2.208,-2.233,10.527999999999999,-26.76944890370492
8.065,-9.009,-4.146,8.177999999999999,-35.9660136347604
3.562,3.6519999999999997,-4.1930000000000005,8.852,-17.880018692695845
3.6710000000000003,-1.111,-2.714,8.461,-25.69124355762937
2.222,3.452,-3.429,6.888999999999999,-19.60844743338907
1.882,-3.838,2.195,10.136000000000001,-32.96126065189525
8.527999999999999,-0.861,-2.023,10.610999999999999,-23.91635407230441
5.409,0.004,2.875,7.997000000000001,-22.083019952679614
8.451,2.17,0.7959999999999999,6.37,-17.910766268634607
3.685,4.601,2.019,9.25,-14.881107274626382
1.8,1.2209999999999999,2.5980000000000003,10.981,-21.985059650207067
7.032,-2.986,-1.083,9.961,-28.51125192176841
7.324,2.528,1.683,10.565,-17.616561664743344
6.761,-0.392,-4.902,6.693,-23.31357825012063
3.966,4.204,-3.892,8.573,-16.577656428644993
1.9369999999999998,1.9240000000000002,2.42,10.097000000000001,-20.403479874772973
5.392,-1.207,0.247,7.874,-23.800820973948873
3.41,-3.3569999999999998,0.133,11.454,-29.955617052926463
2.576,-7.784,-4.833,6.266,-40.19785594500989
4.394,2.258,1.114,9.429,-17.869119686206353
4.677,-0.5710000000000001,-0.7140000000000001,7.188,-22.963291278430113
